y1,y2,y3,y4,y5
49,31,84,0.6557965288561511,0.27824075863156117
92,62,23,0.60638918829445,0.5953024749758337
57,14,74,0.7898479584712332,0.09906031989794695
65,8,3,0.11928621681387963,0.7259653123835742
41,33,8,0.5805188492777714,0.8238677659055331
59,56,98,0.06673912812806981,0.7563538514623427
7,64,65,0.2646838705654736,0.47893959461738145
5,64,89,0.4531773396385719,0.12093482307828274
71,43,44,0.9799215513532543,0.11769057302748065
37,6,100,0.1360395633807161,0.6480717493414617
89,52,97,0.12627382293561928,0.1427953045692768
70,73,6,0.5572220906273433,0.22405309580350818
53,49,16,0.8627119472105774,0.786452598520412
35,90,43,0.012617134212001724,0.37381788296942153
75,60,98,0.979400424123535,0.9776337779279977
80,5,43,0.8049016340350614,0.2880029585175511
48,89,52,0.3357440907784358,0.8452478950701037
93,80,51,0.021035909669928743,0.47607509136231296
58,66,90,0.4437393459084926,0.9278695432916241
30,21,0,0.205905855405215,0.33300608610671967
7,84,18,0.013395486052494743,0.6017323978811193
84,10,25,0.2070818030335324,0.4673242010774452
78,15,62,0.48630087111184694,0.07691818972325348
2,10,7,0.6519941201824208,0.0644574735549085
15,82,19,0.4223777339161525,0.9059212581613679
96,14,75,0.19293114286807556,0.8165310385600824
44,24,19,0.9386831106296535,0.8231183172445097
20,78,98,0.2615375004226077,0.025690063308383415
59,89,12,0.4333614800842489,0.4209756941076356
0,82,3,0.3750930168531357,0.6096636233268953
75,79,5,0.2829609354666358,0.6398036847875076
59,15,4,0.20922643423966514,0.28535350572145846
13,85,66,0.03903726656799067,0.10051125270644112
97,70,58,0.3005878114615014,0.6503439215077909
44,32,77,0.5552159566112297,0.4476414927136326
19,57,73,0.9860188108454921,0.9708001129909877
100,56,79,0.274464400104534,0.9167953379114747
69,40,2,0.4816068848342395,0.43016611670544125
86,30,83,0.8373570646571564,0.6898040310829469
43,2,43,0.7389537053728072,0.68037057457318
24,40,89,0.06462837397070931,0.8892401384919247
32,69,49,0.3754182501267691,0.9632638481384982
70,23,30,0.6413639373706312,0.7763665988129557
31,87,87,0.3169508974140324,0.14924206690079944
75,31,88,0.3682881890070665,0.6002820033046474
98,47,44,0.6222716529506805,0.9746353512306501
98,47,85,0.2920471463619556,0.08536281421453662
94,92,18,0.12922429912106603,0.6900023988267951
82,97,54,0.7850403739435752,0.5468854000962046
20,98,48,0.8206683366884038,0.7998771105713501
72,32,27,0.9033316384350176,0.4045669519993731
61,87,74,0.7926789077373796,0.8796628296158864
38,47,39,0.7721126962902866,0.6621839895022681
57,66,86,0.2107117685617217,0.3896754631041903
29,67,33,0.06931371072407955,0.5932659471610177
90,65,87,0.46872597144397044,0.5226574114348883
6,16,22,0.1868367703111502,0.44453426823150877
70,37,34,0.5774718674185502,0.5065146230515661
73,42,33,0.7274648877718248,0.006189648614033705
42,56,49,0.19317867670084754,0.3885669975178986
42,98,69,0.5792015634886183,0.637461746955382
97,78,33,0.8897241455717938,0.24758273499667582
72,2,69,0.9397323060556444,0.7421631214821174
85,1,16,0.05267403148307492,0.4580201839358188
29,88,93,0.943405680932887,0.747572042050446
26,71,20,0.8723012414973583,0.43773752507339225
81,48,19,0.8044198446723342,0.6708342440382172
11,51,47,0.6817157029538693,0.956833945597204
44,41,51,0.734447937921396,0.6764177229635421
88,58,94,0.17511556219318725,0.6653781907097422
91,48,50,0.028805314952445538,0.7549684034132403
72,43,64,0.05443725854442061,0.519785550893113
64,38,51,0.5970523755899434,0.3155351663163861
36,96,60,0.5229189314738999,0.3077364566085957
48,67,28,0.8669196020513328,0.36710474434494644
58,2,81,0.9248384249754894,0.7675848673466109
75,29,69,0.04061578670620658,0.48182116590620716
85,73,66,0.8985811339692364,0.8120168761483761
93,6,99,0.7612865723430442,0.5934890799049676
2,10,60,0.8539686389845222,0.0361303439816979
20,44,87,0.052662583701847954,0.37115960816652116
18,38,57,0.4439131324571375,0.9523884681631499
9,12,18,0.6554947281303724,0.2521119813310385
88,26,16,0.4548846187199902,0.2303220670388081
94,85,83,0.3592996881212337,0.7904876563387055
68,16,12,0.23237939190989632,0.6152568590754387
42,78,16,0.38621274312601717,0.5978861406706415
89,80,0,0.38125905786170033,0.04327907985018142
93,3,2,0.722475171365556,0.4472636534910134
98,90,73,0.16260576057161258,0.35993544678923417
60,74,12,0.9539399058720395,0.8997336425256423
35,79,26,0.013221405499006411,0.48142944809311217
53,78,99,0.6965098836332867,0.8652417082837224
46,64,32,0.5207513070835869,0.4001933463902725
49,1,68,0.3437011289336267,0.8864035674220481
84,67,39,0.027038040607296754,0.4637949242660343
63,63,41,0.5587085738024736,0.5270634327206946
0,8,30,0.21084907122199614,0.8619809780432458
57,82,91,0.47546194436806233,0.670130365857783
64,16,43,0.7090466429688539,0.7184372078930521
96,21,42,0.07433169445767351,0.14889799631654366
92,20,25,0.22083690684239543,0.4101162599467345
68,81,81,0.33870622617040946,0.7365102304383662
65,16,12,0.4395234603227016,0.32586106079695143
77,98,33,0.340764956496476,0.7221260831031153
89,19,82,0.05830551104897219,0.31923786195428383
39,82,56,0.6027657210924514,0.7986400829711322
67,12,97,0.40819740690408346,0.5924804800523735
20,51,75,0.4041043613788725,0.1736146124810234
86,73,45,0.08211699579340825,0.715795478477682
15,81,83,0.33305608417973775,0.5935988815390602
49,35,80,0.9785173643337333,0.4914074762704117
16,10,30,0.693418532148332,0.8492728446056863
11,87,89,0.9589260088168642,0.39517398226143075
72,51,79,0.07192401930458292,0.027726736361889492
40,62,45,0.16313704329697643,0.45984844632994004
40,25,11,0.9494079675531966,0.5463498542431041
26,55,76,0.8612052854031911,0.2742931950249421
3,63,45,0.45947201579327324,0.2508017257767109
75,49,21,0.8400909266802092,0.8688727294663255
94,37,24,0.6738719221710006,0.18607166018332955
24,28,91,0.301799302877615,0.9534488269779574
6,64,59,0.17758256982460818,0.7758171958260422
7,35,76,0.6349954743152447,0.6888865950995873
21,56,24,0.5411014433025906,0.188248921301167
89,46,1,0.21992031614573082,0.08209595290450022
67,5,74,0.12748143661519606,0.8576609719911447
78,98,42,0.8680091740897504,0.05993610563952867
52,70,34,0.7095630000904989,0.10541683411697267
0,22,45,0.7457669675179678,0.43972459321968194
18,68,23,0.5686021077200633,0.6733178234696704
49,61,14,0.881320389813954,0.20273784768667769
87,81,28,0.7972722528514304,0.48573237035787864
24,95,98,0.46586066716437236,0.9381439728400903
7,68,21,0.9705301122123037,0.18396205026197687
18,68,18,0.40714795684699123,0.5680585823026751
77,96,19,0.40054699072631306,0.3611319458531075
23,72,15,0.512870620331203,0.8396910595504663
36,59,62,0.056877884842922555,0.4966285399387076
38,50,56,0.048767692190520795,0.7948261378987136
78,8,84,0.020022888798329808,0.17973884862457556
8,69,93,0.2963584446658273,0.9524546875120359
37,89,98,0.2911188266705361,0.4601031536980149
23,70,62,0.14501361596714968,0.7304843670112392
88,94,32,0.4763038823904556,0.7851817654300706
69,75,15,0.7319442658302113,0.7975411020367488
45,51,22,0.677206133657544,0.4021681351315983
16,97,24,0.8631926607056554,0.20325272923211446
65,1,55,0.014246173863104117,0.7351932055831464
0,8,48,0.9203112776737662,0.6665598700726593
13,57,17,0.8174893080638325,0.9716877841541209
28,44,72,0.17563636003170136,0.5280474721383176
59,58,15,0.3448761710403191,0.05758080763837148
5,49,80,0.7141766223485698,0.9972449486768679
73,37,2,0.5946017547048281,0.1883087222609574
88,14,41,0.9981611685921843,0.6255738082323585
94,5,91,0.055851228238646744,0.13564171950242676
75,31,93,0.6115266893000388,0.8967672187050212
94,99,35,0.52904995031777,0.3975770230533918
79,24,19,0.742885136058691,0.6861265180725781
23,20,51,0.9041471937936767,0.9287439321455828
41,85,37,0.49680502984052965,0.47087644991718514
65,15,54,0.7901194958781353,0.6635926203133474
18,100,93,0.554924112937847,0.3772634892137786
63,48,52,0.5685096514647979,0.19161199365633586
10,48,46,0.45670158741851963,0.6260987569888242
21,97,66,0.22545136641388486,0.5224059315732136
24,67,30,0.9338101295256865,0.247545819701261
77,14,21,0.8476528991535259,0.4780847747095275
92,40,9,0.16698230817511261,0.8768109071793371
16,88,29,0.007814410760434876,0.021397768422115382
10,17,18,0.6072752311940908,0.5983980030754267
96,30,12,0.6442046752848646,0.07352251189224668
49,12,84,0.09503478918456354,0.24405959124985244
46,24,0,0.9237777659615302,0.30179848801922715
19,40,23,0.3346848356596378,0.19313579608053566
16,53,17,0.06364870337165329,0.4578071491644681
36,35,94,0.5564642645661585,0.47880557590259754
74,71,89,0.008187803650089975,0.20832090025536631
78,7,53,0.24355612292043394,0.5508684784815023
39,30,78,0.741045597019232,0.5029119663788905
17,20,46,0.844605664828961,0.45229763307165693
83,11,56,0.6780393124318335,0.27518365415138213
63,8,59,0.7877154440937184,0.9439654955631076
38,37,55,0.6189158157794126,0.9431907370117837
42,60,41,0.9803414939862406,0.42855974041458733
60,34,51,0.4079960159143594,0.8883853160139727
75,78,40,0.9888580867129382,0.9090161488687314
90,78,80,0.1245416709372108,0.9712546140535873
48,1,47,0.3374787251115492,0.5103893485398145
36,93,69,0.7855401695679588,0.8759289329805965
89,20,6,0.8022613954168216,0.2641129315982498
92,98,32,0.3175754649533412,0.5718594859010725
26,23,42,0.6960406145263607,0.08233141888003337
86,97,53,0.13388150883145744,0.24411930105895818
54,99,20,0.376032848683725,0.6953919753583445
49,52,49,0.7221745629268097,0.6104499309839589
1,94,45,0.19607894569787188,0.18285950460050238
16,39,82,0.8724287273774458,0.4803892187788731
65,96,72,0.7004298530105958,0.8881503319492428
87,62,8,0.23081023838303083,0.4617573666003786
5,78,23,0.4214426547127643,0.46556306081224075
53,8,92,0.0196378334569417,0.6642065623744925
47,48,12,0.10261195165988723,0.35656502838208615
36,58,79,0.712335877861008,0.4982974475588635
27,14,63,0.9975660002488692,0.5359034670961276
42,60,47,0.14954999385138423,0.8843991169957287
94,60,39,0.07265589888680712,0.525782995738204
61,63,81,0.9918524066698297,0.7539627339360875
22,36,46,0.1211192645204352,0.5813054422692788
98,45,9,0.008536785835853489,0.6155328625765735
58,74,22,0.5667484131306196,0.5375537730280499
7,41,3,0.5108982345639558,0.5219705938245047
98,77,37,0.8199594701825572,0.3265954653573726
2,10,91,0.1420772558658403,0.13663871321726628
38,91,2,0.4774746189276332,0.6424236458116087
92,36,87,0.004589844488049333,0.7605469266559859
84,76,0,0.607641103562533,0.8394285541878714
39,60,19,0.9301158113921155,0.7561945824097
57,89,13,0.17693549506821538,0.6788326484245815
31,76,11,0.1248465573601314,0.13070184739411217
8,30,40,0.8853362396634902,0.2812144820631052
87,59,85,0.26540341686980873,0.6049588375039006
41,22,16,0.4605931721569455,0.23381824735048273
11,11,70,0.4798471377960134,0.5506541452160565
64,38,12,0.28009384196092335,0.5080032015958692
99,21,54,0.41073298166197403,0.08878698206244096
5,43,53,0.7408776779013183,0.19497433116355067
72,52,36,0.511042837420334,0.0259195807006789
60,40,72,0.40940087563007543,0.9560283783373144
34,11,40,0.32418739873286795,0.09794388859178171
88,44,22,0.8706837928753873,0.8830032669978765
36,98,37,0.3318394894819574,0.26962646723674033
16,100,100,0.2695830907992599,0.9220670597284967
71,90,53,0.11089264859854175,0.8900677297331996
68,17,49,0.5671682146367023,0.015272152965023822
54,50,5,0.8908820836805041,0.019659975496329807
80,40,85,0.9002319245419956,0.34162450644338027
22,97,40,0.37710698824394806,0.7800824230884618
23,3,95,0.9847727301441394,0.48147565393005365
43,80,67,0.03579098964650096,0.6728376601597018
78,36,15,0.19558402562601318,0.43463682073558363
99,18,60,0.9498655154498737,0.34852960868536753
39,45,58,0.024929014107775926,0.7623284667419561
83,44,60,0.44737368041907066,0.8219960560300618
2,9,10,0.7802498892119389,0.5309934185493186
45,38,46,0.5987317884339716,0.2922832671895629
50,62,60,0.9213097169127125,0.4222457718285979
65,12,5,0.4784515317751633,0.12217953529523429
63,40,69,0.6597698251340125,0.10161960286671268
33,80,96,0.12077238908727428,0.15704265862468558
85,68,98,0.4672008479306572,0.8512949449408158
31,59,48,0.22983410449597086,0.12964722900151993
41,19,49,0.6204030163264441,0.6426984814537331
76,77,30,0.6576485361825619,0.5426450252951794
100,24,100,0.15823341821337178,0.21442059429905436
45,89,18,0.6510942941894372,0.9738782986280718
90,71,88,0.8712784166747699,0.12440630641169126
61,85,61,0.27064578748151846,0.5829496516674968
19,77,48,0.4689303223257869,0.9110114093017783
60,57,31,0.8278889181168583,0.8545235083835554
66,5,70,0.35220822694488674,0.8454280091749997
64,50,39,0.9689537428193002,0.7821990499886975
23,33,31,0.4966098203118646,0.7915200969028828
5,66,100,0.48878939643176245,0.3800411588165097
75,86,95,0.5597245621637631,0.6596487047270773
5,68,70,0.4244015817430449,0.6602510697591755
2,93,85,0.502516056853299,0.17877347747334027
18,50,17,0.687339109576545,0.40323233321180096
85,46,3,0.7213711291310344,0.2697922251200733
79,75,73,0.09616097024068815,0.11838771285924887
39,41,48,0.48604073466434716,0.7886376588160042
58,96,53,0.29429382838627327,0.33327303463999947
6,6,9,0.1053951151823248,0.836804736471693
38,73,38,0.6984149422288338,0.7193669154468987
20,12,74,0.3382439661949933,0.8595665474423838
52,88,6,0.28956728603437043,0.7392604346081392
60,43,11,0.6246282845509622,0.5911524364898658
37,55,44,0.6683680252930773,0.14705131776045444
90,55,88,0.4614903001266113,0.518187764504613
58,55,0,0.37766706954371876,0.3707493485159712
68,65,24,0.8225136092451888,0.3513233429307966
45,88,45,0.7590805200643528,0.3395375910728742
11,92,94,0.7036421657916648,0.014184650763686912
32,44,37,0.6073862587294317,0.0715542315073765
95,52,38,0.968687561986017,0.08057882299789665
50,34,14,0.4916678620941035,0.7459717708466813
96,52,74,0.6037629939068407,0.29005311158292424
99,26,55,0.9817620039776495,0.05842853160809469
81,55,60,0.10425255055587179,0.21970381260992788
39,57,68,0.7319380097017277,0.843484396970198
3,0,15,0.6778271833756365,0.33383795921423653
73,5,96,0.7185553338955903,0.0795254374057921
69,95,51,0.7312715404681507,0.49758504504382495
87,72,66,0.4994418285738965,0.5175597168271471
21,13,69,0.08396168268714177,0.02275929624911599
24,5,36,0.4724544819454155,0.25392301015451757
83,61,2,0.29124864637531456,0.22312940984026364
18,26,4,0.35187432930397444,0.13790508580395244
10,47,72,0.8993543260164505,0.8007884868465641
23,53,93,0.8498814657944236,0.4397288808139975
96,51,82,0.35046316692149526,0.9121215241029926
29,21,85,0.5823328273806633,0.0035747717841446702
38,14,18,0.6335571118220213,0.4977330301740127
69,16,99,0.6085646554033151,0.1866350722312119
24,80,90,0.9713291043806341,0.993568805269054
69,100,61,0.36778403281489136,0.4628595433900984
69,21,10,0.4335900170842155,0.14679863600336662
66,79,99,0.8170657204908536,0.5113382039160959
30,96,20,0.3332942970775331,0.9124674856701358
99,37,76,0.9609940825352661,0.8498522078428039
49,65,38,0.8274702590642186,0.20660711831985368
64,18,84,0.8770869548735779,0.5184605621708548
94,71,63,0.577911156350279,0.43147879744232853
42,59,36,0.4552794732631259,0.22915970422092757
13,59,45,0.3580631580297501,0.4199767519546884
26,85,54,0.802087561358294,0.7788867697170127
17,73,1,0.26406557429424726,0.09733385063060918
88,10,9,0.9681521157743008,0.4535076079814623
7,96,93,0.4574424254696876,0.8029239360487859
92,34,68,0.7449286024387035,0.9467812742466729
79,51,94,0.22102958273803686,0.16794387878083594
98,14,4,0.33007915294262413,0.6229351533436622
32,14,53,0.4059146279792528,0.8991611396205245
32,100,20,0.008825973356814343,0.669968452390525
75,45,58,0.10310078941135259,0.8156529546591972
41,30,80,0.03410262428210209,0.6891378512234235
4,40,49,0.8528059149503652,0.007803187338224493
0,26,71,0.5541904817120228,0.9305430686619593
30,43,15,0.023023741596022163,0.6385874121828288
62,77,90,0.9173261300989061,0.47659023749626106
2,5,19,0.6007061289232083,0.8777578750180527
68,86,57,0.35064147737422,0.03291203650962726
53,38,72,0.9660410059748002,0.9835330445661445
56,23,3,0.2818003244701929,0.30744055257597547
91,25,75,0.9387884111227086,0.9031523086975143
29,93,61,0.5026602878023729,0.5734074173164702
40,96,36,0.1513342479811769,0.09529905923969662
91,74,93,0.33500169287916304,0.7473981519067426
19,91,21,0.22376324906604061,0.2357311394273982
56,72,92,0.9544799716575318,0.5221682803075757
84,46,27,0.34802699517547653,0.432817931466534
74,21,51,0.6378046108202143,0.5913534501528993
1,44,72,0.17924486112681448,0.03579528856713643
72,6,79,0.14671162458389342,0.49757580660491607
50,61,2,0.7564558785338696,0.437765537688217
76,55,54,0.8474976324501491,0.592314637975493
48,14,1,0.7614363472232321,0.38355474047474625
51,64,2,0.09415178556852166,0.1657243023289967
82,43,56,0.3279227366046049,0.8474613709170626
20,55,80,0.6562321604314683,0.5801783844375402
20,50,56,0.1613799528791301,0.5355585680330571
78,27,61,0.747862000348003,0.02007859085913699
12,17,26,0.34835627351346443,0.016697679114666353
65,53,55,0.8574917035914285,0.03521036552491541
85,27,99,0.24360514911309228,0.9902571752635652
89,100,8,0.8446932181839931,0.6317979434410189
5,41,44,0.7108247389362641,0.9645454537099729
47,92,71,0.15236357331721684,0.3502762426445535
37,88,23,0.1503242985655905,0.5620481075581855
2,32,15,0.875561159126331,0.7003783913601993
16,22,98,0.37593156961916185,0.3182892850732215
26,39,4,0.10089009419640527,0.7741306939362369
63,89,41,0.3689355286997781,0.20075198140386596
34,6,94,0.19546816240169418,0.05536895745790982
12,24,36,0.11939117704014912,0.36186906132932506
63,57,1,0.12678413709124892,0.2052183505663111
79,71,76,0.3408222947591134,0.8504998543556624
16,67,26,0.6846646156859065,0.9360461930674322
90,12,1,0.5801393869249419,0.40866307610747377
22,78,99,0.7494120260815939,0.7376120837887902
93,50,5,0.23236398059826924,0.5589685643195524
67,91,100,0.3247461157543762,0.566602009797044
94,98,97,0.9745562686530066,0.09632264612443309
80,42,78,0.8871364982240776,0.03709330822378554
12,43,69,0.9845553499366729,0.563872609078505
15,62,12,0.8483196880963193,0.6899031280369364
65,41,62,0.39225273874729494,0.052121426973134155
93,32,4,0.13266503164780452,0.8244495725812848
15,20,4,0.027645491874568107,0.49615919972777345
50,91,15,0.01796671096717173,0.5695805496956784
97,69,69,0.3959813423250246,0.6984114456501056
100,17,32,0.9934463259733921,0.029848908399709217
68,60,36,0.9892193264754131,0.4587725915278681
18,72,85,0.6504893684394327,0.7717263369181072
57,31,83,0.4966212369768729,0.03826102100997153
46,74,91,0.06389702469939085,0.032525108934982505
33,17,13,0.6685292697409133,0.14373088045330285
90,65,73,0.8016425420484061,0.21727672894367123
93,24,87,0.62813942060309,0.6607025316847283
48,12,88,0.11167201734934984,0.0007067957034687655
6,31,3,0.15648968752511516,0.25059883785587433
96,83,45,0.2471860510259304,0.03764731195656179
17,19,10,0.4320629640687207,0.7879402339698003
45,6,75,0.5668893689370902,0.854794648995455
14,42,7,0.1964404199534956,0.08158049709964643
85,32,49,0.5980192354654149,0.6074571746757115
22,96,96,0.5646758064135526,0.986969755217951
22,95,33,0.7058396135387546,0.8093008459870936
46,61,84,0.24793909709573292,0.08429670379279874
62,34,78,0.30901893013597215,0.882941560213837
58,36,9,0.951171824881752,0.17890106186887111
95,20,20,0.15343491550996036,0.45440616864483774
36,56,43,0.21990477027098398,0.7752678926820563
7,28,46,0.08401671893277751,0.17177358054585612
20,40,43,0.16674188518525435,0.6990510852789178
21,65,87,0.785136008819622,0.016944027682922025
98,44,20,0.25044361206487775,0.32015903831075154
66,91,73,0.19304939762262296,0.7282715067281263
84,35,42,0.5733075724172331,0.5700054646618319
85,19,60,0.398129410879837,0.009323055937121905
45,22,67,0.5749324915272491,0.8791219980216768
86,100,58,0.9061193889989144,0.8905238325788395
53,59,55,0.9843473733325467,0.48981654302503796
86,61,33,0.791389677490703,0.015642163291511024
55,53,93,0.4335829327470595,0.15992675871801643
77,3,24,0.06712885410461411,0.3577728144955574
30,66,52,0.9496881238991435,0.8420738477482141
3,68,24,0.057271145531961554,0.999985406672902
54,81,16,0.3013215746590602,0.7544804317190431
65,96,27,0.4879111290690159,0.8484410626757853
20,25,80,0.4097571441026595,0.5370109533099959
91,66,99,0.6741028219022076,0.49008138071852403
81,71,72,0.6381347829622019,0.7270027322281913
9,53,65,0.5403702026494024,0.7996648484239074
40,45,18,0.6434143625250095,0.1725031069653532
35,82,98,0.357630437499457,0.8411589511598152
61,43,7,0.9858196982139991,0.374917940345604
67,9,44,0.5921990426854715,0.7266389062762544
10,48,13,0.28214959863596933,0.8799223881980238
13,28,96,0.6063986289350555,0.9348950936029469
97,41,20,0.7913550117025846,0.7379474564041695
40,65,92,0.4172776058303823,0.27497540457053726
45,60,95,0.7192654420736898,0.046782082047836626
61,18,44,0.8021325550600634,0.18674888445410154
73,22,72,0.008731465927705129,0.05400993161447243
59,76,17,0.8542198361955142,0.8554875201667858
34,44,6,0.6463823519320797,0.045252511251546945
38,42,75,0.28113153836214044,0.06337486983550267
9,53,31,0.9989700724725323,0.4855838491079779
24,92,7,0.5654869331271271,0.3440575417468147
94,63,76,0.30094733648489547,0.15624405345880343
18,23,76,0.12810455962821266,0.6196632234822017
35,73,69,0.7257069319319439,0.5669197804886461
70,56,42,0.7212605553688408,0.6920154220687346
21,8,58,0.5630365584441248,0.38571030296409936
25,66,99,0.1777403333023604,0.10575851623143917
32,38,34,0.5772557119383127,0.22040227469227913
4,5,91,0.4049537870285186,0.38964095825307055
34,14,36,0.8559303267410315,0.2947231884627224
97,32,33,0.03170268497931983,0.8460600714769447
38,18,86,0.29679739775148684,0.7041791142050909
50,2,72,0.7428661579745717,0.18391331215387763
79,58,83,0.3600960634256871,0.04007850489703668
76,25,73,0.10126576227119322,0.25199312273885344
74,96,21,0.3743840924285573,0.5927004268133982
41,84,4,0.7725107769678964,0.09220921582550945
82,74,29,0.8947295343213347,0.0063362055649458515
82,81,58,0.4291633924719219,0.9754803555910775
16,93,41,0.3309971324569626,0.16339424390271384
87,57,69,0.027165778883363245,0.01919123029466563
71,58,88,0.7562957852353063,0.4245288078892445
6,74,79,0.1636565908865274,0.5305794180520734
88,16,27,0.834427887410097,0.00460484333064104
16,45,32,0.6204891250560342,0.9602847815642095
58,19,26,0.583033347905259,0.7424971339066977
82,23,6,0.6219332896843932,0.9775574668022738
23,89,52,0.6828629254386264,0.005671007032792663
55,56,81,0.7582522166938156,0.8430180400131507
22,34,79,0.7305493056280199,0.10712703084158104
4,85,16,0.9781861159607829,0.49611825123757936
30,1,9,0.565380469959166,0.039328286246272715
45,67,33,0.31650451838555804,0.039635281499868835
29,20,46,0.19652552564104098,0.9851526118886409
32,58,24,0.8452983842692142,0.1150754341684922
86,86,58,0.8407373414800658,0.9204042140395546
75,49,69,0.1980847023123934,0.35996100820462273
97,51,92,0.09884225467886798,0.5974515471133366
63,56,65,0.4723499171639839,0.030575621713755496
32,37,27,0.7796795989248125,0.9603941683149123
69,19,99,0.17707363977849622,0.7179069842914931
39,89,66,0.2827957989116703,0.8594970596758055
36,7,44,0.007900131513047692,0.7372226241972649
11,72,45,0.36412494119315497,0.1456163005466733
17,3,47,0.1775111128804182,0.08298647607591991
38,91,58,0.16556557025445495,0.3530432936780302
19,66,25,0.15522332561499796,0.7337201798995417
2,60,50,0.18964146485700162,0.48345427948794495
94,98,5,0.8484752331135528,0.874227726547038
79,85,40,0.6450875626282363,0.10647620685130066
42,89,22,0.08396236041383476,0.8258701816439392
2,86,1,0.050549295982512676,0.12994356651725358
41,31,68,0.9999987635269938,0.8335856841032946
82,42,20,0.9281996080238255,0.7886622281832307
7,13,24,0.24765382799428426,0.7518732498769085
42,55,11,0.24041945413253718,0.5650129532347475
78,84,31,0.44127810716206395,0.10833992409324344
83,61,83,0.9201957340341418,0.40880605276459503
24,98,25,0.21461259628914464,0.5221523312638928
38,33,48,0.6255011272429712,0.14611234610005375
29,16,23,0.23565088692074632,0.7253703918130091
94,5,70,0.2594601826091204,0.1772803596686101
8,40,20,0.40705335944110577,0.6780618344660738
89,46,7,0.9588604190844242,0.8703515404299264
21,51,50,0.5810031178994256,0.552650436912487
51,47,90,0.7250405067898091,0.11643647622757058
9,17,98,0.9998646535519551,0.8528121704722195
9,66,29,0.6906705295651265,0.9594941754011412
33,67,89,0.8721123693770868,0.02734027071066547
69,50,6,0.9916968467171529,0.7798027516063406
92,65,11,0.688356411262934,0.05090389320005961
32,72,12,0.8782044062205846,0.7854070182863956
49,81,34,0.9082934875012684,0.777620833815279
36,56,14,0.8066459010352985,0.49974267314204945
67,28,39,0.6370476723730434,0.8312630789410115
78,54,100,0.4731094395375993,0.232495322536439
11,86,51,0.6040830904249767,0.9482323776780235
19,20,22,0.9750326677024747,0.7599163628510037
23,42,8,0.8712828203060702,0.3270370188470888
78,54,13,0.4539342690588254,0.7918026162334332
23,50,35,0.5103031999743749,0.9835011875674947
50,49,63,0.2068026534739711,0.10633484710660479
36,87,9,0.22969895791911554,0.5963594005371976
70,35,44,0.09738360858161665,0.6914150277872713
46,58,62,0.42011017449731647,0.839694485027013
51,27,82,0.8259499762556743,0.11614539810704783
54,44,69,0.9171655730114322,0.08074908395198954
70,76,74,0.39129928482227483,0.9240322387509584
40,59,17,0.9130903906619119,0.23839697404474314
43,61,51,0.048194088913986355,0.33294359961881426
45,13,35,0.052223154766153135,0.5234020715680815
95,86,66,0.7422811523852003,0.5198278165643586
53,19,61,0.11352971166120562,0.780510267276188
99,86,49,0.5809964246451058,0.15677434172485505
56,85,8,0.9702677844210437,0.9386435188844544
46,9,49,0.0006058342251551441,0.8522816305013453
83,40,7,0.12630994384449434,0.20652801493551343
99,42,76,0.8237090217486353,0.6041165858421247
54,38,11,0.16785735991407558,0.5479265216657075
18,29,37,0.530521043232527,0.32359688292477895
88,68,43,0.410531552055714,0.49476621398115816
61,79,56,0.9437597240741796,0.6650141554845446
50,94,8,0.015416712328352844,0.45874316366625645
23,34,81,0.8231797676271162,0.2700875379855916
66,33,94,0.6292954818896052,0.07131063123161274
22,3,67,0.33643572442749137,0.37108091025937007
20,64,22,0.8100867792634123,0.9792546884919068
20,78,87,0.8313749788520999,0.9926251970456871
30,90,6,0.4303454788012796,0.08362191555570542
27,54,78,0.31384809043621864,0.5012937841932142
97,76,20,0.41372158654416913,0.02142538795482274
14,98,48,0.17145653166299246,0.13801388930199376
64,78,83,0.3524536929049841,0.9837049014699478
75,83,60,0.25754646748875987,0.575479760876883
92,52,6,0.16646394329784353,0.6279991072465403
78,1,9,0.9322498086583478,0.7148889448306524
68,57,12,0.11511927055311588,0.4116841266985566
36,92,56,0.3467726664326134,0.47684517791611003
20,99,88,0.3449625085283984,0.5660851650412251
98,46,15,0.9257042337095066,0.8682573737899993
35,99,62,0.9527532387413002,0.5095854999683881
45,61,46,0.1828538774545171,0.8510356631045536
42,60,17,0.7464589538209642,0.5254351534376636
60,2,61,0.7719426017380762,0.5864954867626194
1,76,2,0.545222921020321,0.02656044298438409
39,39,8,0.22299547183362844,0.4076750063958152
0,49,31,0.04459588989594854,0.22403119624954793
42,48,17,0.25996347709007905,0.9439265087058395
96,14,35,0.3436740130398075,0.9842825505617084
11,24,23,0.2554603335158292,0.32598599987026833
8,61,49,0.8649630470601013,0.4174215653198602
0,47,16,0.8508375815827204,0.17643281386421195
47,75,3,0.8384328142631284,0.4531031553767372
40,95,43,0.7238096015537047,0.45334380018508547
48,60,53,0.1222635466008164,0.43812342654670255
99,14,45,0.9732873856850349,0.3600908710342473
20,62,98,0.7787801378579278,0.9273655421431332
68,52,75,0.019477387169190896,0.700289906407089
62,59,44,0.21894128323546902,0.2152056647631403
44,47,13,0.6679508606271871,0.43797467160895776
83,96,58,0.09356549243554513,0.43159882765812285
92,98,84,0.3762750921422837,0.8099254883670617
87,81,4,0.6391355231292077,0.8974799801403284
5,76,89,0.2610861937299378,0.5959582463429636
61,48,23,0.9188048156917188,0.2600438811908724
